game,outcome,end_reason,n_moves,loss,moves
603,W,value_resign,16,3.917817,d2d4 c7c6 g1f3 h7h5 b2b3 d7d5 e2e3 a7a6 c2c3 g7g5 b1a3 c8f5 d1d2 f8g7 f1a6 h8h7
604,W,material_resign,47,4.068440,h2h3 h7h5 h3h4 e7e5 h1h3 b7b5 h3e3 c8b7 b1a3 b8c6 e3e5 d8e7 c2c3 g7g5 e2e3 c6e5 f2f3 h8h7 g1e2 h7h6 e1f2 h6f6 e2d4 d7d5 d2d3 e5g4 f2g3 a7a6 d1e2 e7e5 f3f4 f8g7 f4e5 a8a7 a1b1 f6g6 e2d1 g7f8 d1e2 e8d7 c1d2 d7e8 b1c1 f8c5 a3b5 e8d7 e2d1
605,B,value_resign,31,3.838163,e2e3 h7h5 d2d3 d7d5 h2h4 h8h7 f2f4 c7c5 e1d2 b7b5 b2b3 f7f6 g1e2 b8c6 e3e4 e8d7 h1g1 h7h8 d1e1 c8b7 d2c3 h8h7 e1d1 e7e6 b3b4 d7d6 b1a3 d8c8 c1d2 c8b8 a1b1
606,W,material_resign,97,3.754496,a2a4 b7b5 h2h4 b8a6 d2d3 e7e5 c1d2 c8b7 e2e3 f7f6 h1h2 b7g2 h2h3 d8b8 a1a2 e8d8 g1f3 g8h6 c2c4 d8e8 b2b4 b5a4 d1e2 h8g8 f3e5 e8e7 b1a3 g8h8 a3b1 c7c6 h3h2 d7d6 h4h5 b8d8 e1d1 f6e5 d1e1 d8e8 b1a3 e8d8 e3e4 d8b8 h2h3 h8g8 d2c1 e7d8 c1b2 b8b7 b2a1 b7f7 e2d1 f7f2 e1f2 d8d7 d1c1 a6b4 c1b2 b4d3 f2g1 d7c8 f1e2 g2f1 b2c1 d3b2 a3b5 c8b7 e2d1 g7g6 h3a3 c6b5 d1c2 f8e7 g1f1 e7f6 c1b2 g8h8 f1e1 a8c8 e1f1 c8d8 f1e2 b7b6 b2d4 b6c6 e2d3 h8g8 c2d1 b5b4 d1c2 d8d7 a1c3 g8g7 d4d5 c6b6 c2a4 g6g5 a2a1
607,D,cap_draw,150,3.952597,b1a3 a7a5 b2b3 b8c6 f2f3 b7b5 d2d3 c8b7 c1f4 e7e5 e1d2 f7f5 d2e1 d8e7 a1b1 g8h6 e2e3 e7f7 e3e4 h8g8 d1e2 a5a4 e1d2 f7f6 e2d1 e8d8 a3b5 a4b3 a2a3 a8b8 d1e1 d8e8 b5d6 f8d6 e1f2 e8d8 h2h3 b7a8 d2e1 d8e8 e1d2 e8f7 c2c3 b8c8 b1b3 c8d8 b3b1 d6e7 d2c2 d8e8 f2g3 e7f8 h1h2 d7d6 b1a1 f8e7 d3d4 e8d8 f4e3 d8e8 a1b1 g8h8 e3f2 e8d8 g3g4 d8c8 g4f4 f7f8 b1a1 c8b8 a1b1 c6d4 c2d1 h8g8 h3h4 a8e4 d1c1 d4b5 f2b6 d6d5 c1d2 b8c8 c3c4 c8d8 d2e2 d8e8 f4e5 e7d8 e2e1 c7c6 b6e3 g8h8 f3e4 h6g8 e5f5 e8e7 e1d2 f6f5 e4f5 h7h5 d2e1 h8h7 e1d2 b5c7 d2d3 e7e3 d3d4 h7h6 b1c1 g7g5 h2h3 e3e7 g2g3 e7d7 f1g2 d8f6 d4e3 f8g7 c1d1 d5d4 e3f3 g7f8 d1e1 f8g7 e1f1 g7h8 f1b1 d7d6 f3e4 c7e8 g2f1 d6d5 b1b7 c6c5 c4d5 d4d3 f1e2 g8e7 e2d1 e7g8 d1e2 g8e7 b7d7 h8h7 e4d3 e8g7 e2f1 f6a1 f1g2 a1e5
608,W,value_resign,69,3.830450,f2f4 c7c5 f4f5 e7e5 d2d3 f7f6 e1d2 b8c6 e2e4 e8f7 d1e1 a8b8 e1e2 a7a6 c2c3 c5c4 e2d1 f8b4 h2h3 d8f8 d2e3 b7b5 d1e2 c8b7 e3d2 c4d3 e2e3 d7d5 h1h2 b8a8 g2g3 b4e7 f1g2 a8b8 h2h1 b8a8 c3c4 a8a7 b2b3 e7a3 e3h6 c6b4 c1b2 b7c8 d2e1 c8b7 e1f1 f8d8 b1a3 d8d7 a1b1 d7c8 a3b5 c8d8 b2c1 d5c4 h6h7 d8c7 c1b2 g8h6 b2a1 h8h7 b5c7 b7c8 f1e1 c8b7 e1d1 h6g8 g1f3
609,B,value_resign,39,3.772162,e2e4 b7b5 a2a4 e7e5 g2g4 b8c6 d2d4 h7h6 b1c3 f7f6 f2f3 c8b7 a1b1 b5a4 d1d2 d8e7 f1g2 h8h7 e1f1 e8d8 d2e1 g7g5 e1d2 a8b8 b2b3 a4b3 d2e1 e7d6 c1d2 d8c8 g1h3 a7a6 f1e2 b3b2 b1a1 b8a8 e1f1 b2b1q h1g1
610,B,value_resign,26,3.851007,e2e4 f7f6 e1e2 e8f7 c2c4 c7c5 d2d3 d7d5 e2f3 a7a6 c1f4 c8f5 d1e2 d8d7 g2g3 e7e6 e2c2 h7h5 f1e2 h8h7 f4e5 d7c8 c2c1 c8d7 e2f1 f7e8
611,B,value_resign,37,3.719780,e2e3 c7c5 c2c4 b7b5 g1f3 d8b6 h1g1 f7f6 d1e2 b8a6 b1a3 d7d5 h2h3 h7h6 h3h4 e8d7 a3b5 d5c4 e2d1 h8h7 d1c2 a6c7 e1e2 a7a6 e3e4 a8b8 c2c3 c8b7 g2g4 e7e6 d2d4 b6b5 c3c2 g8e7 b2b3 f6f5 e4f5
612,B,material_resign,124,3.730785,c2c4 c7c6 f2f3 h7h5 g2g3 h8h7 b2b3 d7d5 h2h4 f7f6 h1h2 e8d7 b1a3 d7e8 f3f4 b8a6 f1g2 e7e5 g2f1 d8c7 f1h3 c8d7 g3g4 d5d4 d2d3 h7h8 c1b2 c7b8 b3b4 b8c8 c4c5 c8d8 a1b1 e8f7 b1a1 d8c8 d1b1 d7e8 b2c1 a8b8 a3b5 c8f5 a2a3 b8c8 e1f1 c8b8 g4h5 h8h7 h2g2 a6c5 h3g4 b8a8 c1b2 f8e7 g2f2 h7h6 f2f3 g7g6 f1g2 a8c8 f3h3 c5a6 h3g3 c8d8 g2h2 h6h5 h2g2 d8d7 g2f1 g8h6 b5c7 e7f8 g3h3 f8g7 e2e4 b7b6 f1g2 d7d6 g2h1 g7f8 b2c1 f8e7 h3g3 f5d7 g4f5 f7f8 g3g2 f8g8 c7a8 g8f8 a8c7 c6c5 c1e3 h6f7 g2c2 f8g7 b4b5 g7f8 c2c1 f7g5 h1h2 f8g7 c7d5 h5h4 h2g2 d7e6 g2f1 g7h8 f1e1 e8f7 d5b4 e6a2 g1f3 e5f4 f3d2 h8g8 e1f1 g8g7 f1e1 g5h3 e3g1 g6f5 c1c3 f5e4
613,W,material_resign,79,3.688307,e2e4 a7a5 g2g4 c7c5 f1a6 d7d5 e1e2 c8g4 f2f3 f7f5 c2c4 e7e6 e2e3 g7g5 d1e2 f8e7 d2d3 e8f7 d3d4 f7g6 f3f4 d8d7 b1c3 g6g7 a1b1 d7c8 b2b3 b8a6 e2d1 c8d7 g1e2 g8h6 b3b4 a8a7 c1d2 d7d6 d1a4 e6e5 c3d1 h8g8 d2e1 g8f8 b1c1 f8g8 a4a5 e7d8 a5a4 g8f8 d4c5 f8f7 e1f2 d8e7 h1g1 h6g8 e4f5 e7d8 f2e1 f7f6 e3f2 g8e7 c1a1 g7g8 g1h1 g8h8 a1b1 e7c8 h1g1 h8g8 a4b5 g8g7 g1h1 d8e7 b1a1 h7h6 b5d7 a7a8 d7d6 c8b6 h2h3
614,B,material_resign,88,3.649767,e2e4 b8c6 d1f3 e7e5 h2h4 f7f6 e1e2 e8f7 h1h2 g7g6 d2d3 d8e8 f3g3 f8d6 e2d2 a7a6 d2e3 a8a7 f1e2 e8f8 c1d2 a6a5 b1a3 b7b6 g3h3 f8g7 g1f3 a7a6 h4h5 c6d4 c2c3 g8h6 a1b1 h8g8 b1a1 g8h8 d2e1 h8g8 g2g3 c8b7 h3f1 b6b5 e1d2 g6g5 d2e1 f7e8 f1h3 e8d8 a1b1 h6f5 h3f5 b7c8 e2f1 d4f5 e4f5 d8e8 b1a1 e8d8 a3b5 d8e8 h2h3 d6a3 a1b1 c8b7 e1d2 e8d8 d2e1 d8c8 f1g2 c8b8 g2h1 a3b4 e1d2 b7c8 c3b4 b8a8 d2e1 d7d6 b5c7 a8b8 e1d2 g7c7 d2c3 g8g7 h3h4 g5h4 e3e4 c8b7
615,W,material_resign,19,3.633787,f2f3 b8a6 b2b3 h7h6 d2d3 e7e6 a2a3 d8f6 c1d2 g7g6 f3f4 h6h5 e2e3 a8b8 h2h4 f6g5 f4g5 f7f6 d2a5
616,B,value_resign,35,3.702081,h2h4 a7a6 d2d3 e7e5 e2e3 b8c6 f2f3 g8e7 b2b3 f7f6 c1d2 e8f7 a2a4 a8b8 e3e4 d7d5 g1e2 c8d7 h1h2 d7e8 d2c1 h8g8 c1g5 d5d4 b1d2 d8d5 g2g3 c6d8 h2g2 f6g5 b3b4 c7c6 h4h5 b7b6 a1c1
617,W,material_resign,49,3.599071,f2f3 h7h5 b2b3 h8h7 d2d3 d7d5 c1g5 c8e6 h2h4 b8c6 h1h2 a7a6 c2c3 f7f5 a2a4 a8b8 g5e7 d8d7 e7d6 e8d8 e1d2 g8h6 d1c2 c7d6 a4a5 d7c7 d2e1 f8e7 g2g3 c7b6 f1g2 h7h8 e1d2 b8a8 g2h1 h8h7 d2c1 f5f4 c1b2 d8d7 b3b4 a8b8 b2b3 e7d8 h2h3 b6a5 a1a5 d8e7 h1g2
618,B,material_resign,78,3.574020,f2f3 a7a5 b2b3 e7e5 d2d3 a8a6 h2h3 b8c6 e2e3 h7h5 a2a4 f8e7 h3h4 h8h7 d1e2 f7f6 e1f2 a6a7 a1a2 b7b5 d3d4 h7h8 f2g3 a7a8 c2c3 d7d5 f3f4 e5d4 h1h3 a8b8 c1b2 c6e5 e2d1 e8d7 d1e1 c8b7 c3d4 h8h7 f1e2 d8c8 e2b5 d7e6 d4e5 b7a8 e1d1 c8b7 b2c1 b7c8 c1d2 c8d7 g3f3 e6f5 b1c3 d7c8 c3b1 c8f8 d1e2 b8c8 f3f2 f5g6 d2e1 c8d8 e1b4 a8c6 b4e1 d8d7 a2c2 h7h8 c2c1 h8h7 c1d1 f8e8 b5a6 c6a4 e2g4 h5g4 a6f1 e8f8
619,W,material_resign,143,3.614518,c2c3 d7d6 b2b3 c8f5 g1f3 b8c6 g2g3 b7b6 b1a3 a8c8 e2e3 c6e5 c3c4 d8d7 h2h3 f7f6 h1g1 d7d8 a3b1 d8d7 c1b2 a7a6 f3e5 d6d5 f1d3 e7e6 g3g4 g7g6 h3h4 h7h5 e5f7 b6b5 c4d5 h8h7 d1e2 e6e5 e2f1 f8e7 b1a3 e8f8 a1b1 h7h8 a3c2 f8g7 b1a1 e5e4 f2f4 h8h7 c2a3 c8b8 f1e2 c7c6 e1d1 b8a8 d5d6 a8b8 a1b1 b8a8 d1c2 h7h8 e2d1 a8e8 d1e1 h8h7 e1d1 e8f8 g1h1 e4d3 c2c3 d7c8 h1g1 c8b7 g1f1 b7c8 d1c2 f5e4 b1c1 h7h8 f1e1 e4f3 e1d1 c8d8 d1e1 d8c8 f7e5 c8b7 d6d7 h8h7 e1d1 f8e8 e5d3 g7f8 f4f5 c6c5 d1e1 b7c6 e1e2 h7h8 c1a1 h8h7 a1e1 h7h8 e1d1 h8h7 d1e1 h7h8 c2d1 c6b7 d1c2 e8d8 e1d1 b7d5 e3e4 f8g7 g4g5 d8d7 d1a1 h8h7 a1b1 h7h8 b1a1 h8h7 c2c1 h7h8 e2f2 d5d6 a3b1 d6b8 f2f3 e7f8 c1c2 g8e7 f3f4 b8c8 b3b4 h8g8 b2c1 c8b8 c1b2 e7d5 e4d5 d7d6 c2b3
620,W,material_resign,39,3.860073,f2f3 f7f6 g2g4 h7h5 b1a3 h8h7 f1g2 c7c5 a3b1 b7b6 g1h3 e7e5 h1f1 c8b7 b2b3 d7d5 d2d3 b6b5 c1d2 b8a6 d2a5 g8h6 a5c7 d8c8 a2a3 c8d8 d1c1 e8d7 g2h1 d8e8 c7a5 f8e7 c1d1 e8d8 a1a2 d7e8 a5d8 a8b8 c2c4
621,B,material_resign,64,3.601043,c2c4 h7h5 g1f3 c7c5 h1g1 g7g5 b1a3 d7d5 e2e3 f7f6 d2d4 e8d7 d1c2 d7d6 f3g5 c8f5 c2e2 d6d7 g5h7 d7c6 g1h1 a7a6 c1d2 d8c8 g2g4 c8d7 a1b1 d7d6 b1a1 f8h6 f1g2 h8h7 e1f1 e7e6 g2h3 b7b5 d2e1 h7h8 a1b1 b5b4 h1g1 h8h7 f1g2 h6f8 a3b5 f8g7 g2f1 g7f8 g1h1 f8e7 f2f3 e7d8 b1a1 h7h8 e1d2 d6e5 d2e1 c6b6 e1c3 b4c3 e2d2 c3b2 d2e1 d8e7
622,B,material_resign,50,3.847327,d2d3 h7h5 f2f3 h8h7 c1g5 c7c5 b2b3 a7a6 e1d2 d8c7 g5f4 f7f5 b1c3 d7d6 d1e1 e8d7 d2c1 h7h8 e1g3 a8a7 a2a4 c7c6 e2e3 d7e8 c1d2 c5c4 d2e1 e8d8 e1f2 d8e8 a1b1 d6d5 f4c7 b7b5 g3g4 c8e6 b1a1 h5h4 b3b4 e6f7 g4g5 c4d3 g5f4 c6c7 a1e1 h8h7 g2g4 c7f4 f1d3 g7g5
623,B,value_resign,12,3.597121,e2e3 b8c6 g1f3 h7h5 d2d3 h8h6 e1d2 g7g6 h2h3 f7f6 h1g1 f8g7
624,B,value_resign,10,3.702759,h2h4 d7d6 d2d3 a7a6 f2f3 b7b6 b2b3 d6d5 h1h2 c8f5
625,B,value_resign,29,3.900752,e2e3 f7f6 g1f3 d7d5 d2d3 d8d6 b2b4 g7g5 e1d2 c8f5 f3e1 f8g7 d1h5 e8d8 a2a3 h7h6 c2c3 g7f8 f1e2 h8h7 h2h3 h7h8 h1h2 c7c6 c3c4 h8h7 e2g4 d8c8 e3e4
626,B,value_resign,135,3.764537,d2d3 a7a6 c1g5 h7h5 f2f3 h8h7 b2b3 d7d5 b1a3 c8f5 b3b4 e8d7 g2g3 d7e6 f3f4 c7c5 h2h3 d8d7 e2e3 f7f6 f1g2 a8a7 a3c4 d7d6 h1h2 d6e5 e1d2 g7g6 g2d5 e6d5 d1e1 h7h6 c2c3 f8g7 e1d1 f5e4 d1e1 e4f3 e1f1 g7f8 f1f2 b8c6 f4f5 f8g7 a2a3 g7f8 a1b1 f8g7 b1a1 f3e4 g1f3 g7f8 d2e1 f8g7 e1d1 h5h4 d1e2 g7f8 e2d1 b7b5 d1c1 f8g7 a1b1 g7f8 b1a1 a6a5 f2d2 f8g7 d2e1 a7a6 f3d2 g7f8 f5g6 e5b8 e1d1 b8c8 d1e1 c8b8 e1d1 b8b6 d1e1 c6e5 e1f2 d5e6 a1b1 e5g4 f2f3 f6f5 h2g2 f8g7 b1a1 g7f8 d2b3 a5a4 a1b1 b6a5 c1d2 f8g7 b1a1 g7h8 f3e4 h8e5 g5e7 b5c4 d2e1 a5b4 e1d1 b4b7 d3d4 b7b6 d1e1 h6h5 e4g4 a6a5 e1d1 b6b3 d1e1 e5f4 e1d2 b3b8 d2e1 b8c8 e1f1 c8a8 f1e1 a8b8 e1d2 b8a8 d2e1 h5g5 e1f2 a8b7 e3e4 b7c8 a1e1
627,W,material_resign,51,3.910107,h2h4 c7c6 h1h2 g7g6 d2d3 d7d5 h2h3 f7f6 c1g5 e8d7 b1c3 d7d6 a2a4 a7a6 a1a3 f8g7 e2e3 c8d7 e1d2 d7c8 h4h5 f6g5 d1f3 d8d7 f3f4 d6c5 c3b1 d7e8 f4f8 g7e5 d2e1 e8d8 g1f3 d8d7 e1e2 g8h6 a4a5 d7d6 f8c8 a8a7 f3e5 h8g8 g2g3 e7e6 f1g2 g5g4 e2f1 c5b5 c8g8 d6b4 b1d2
628,B,material_resign,74,3.706001,e2e3 d7d5 h2h4 b8a6 f2f4 g7g6 h1h2 f7f5 b2b3 h7h6 d2d3 h6h5 e1f2 g8f6 h2h3 e7e6 h3f3 h8h6 c1b2 f8e7 c2c3 e8d7 f3g3 d7d6 f2f3 c8d7 a2a4 d8c8 d1c2 c8h8 g3g4 a8c8 f1e2 c8d8 e2d1 c7c6 d1e2 d7c8 e2d1 h8g8 d1e2 a6b4 g4g6 d8e8 e2d1 a7a5 d1e2 g8g7 e2d1 e8f8 d1e2 f8h8 e2d1 h8h7 g1e2 h6g6 f3f2 g7f8 f2f3 f8g8 b2c1 h7h6 c1d2 g8f8 a1a2 f8g7 d2e1 e6e5 b1d2 g7f8 g2g3 b4a2 e1f2 c8d7
629,B,material_resign,52,4.103414,h2h4 b8a6 b2b3 e7e5 d2d3 f8c5 f2f3 f7f6 b1a3 f6f5 a3b5 e8f8 e2e3 f8e7 g2g3 a6b4 f1g2 b4d3 e1f1 e7e6 a2a4 d8e8 b5c7 e6d6 d1e2 e8d8 a1b1 g8e7 c1d2 h8g8 d2e1 g8h8 c2c4 h8g8 h1h2 g8h8 e1f2 d3e1 b1a1 c5d4 a1b1 h8g8 b1c1 d8c7 c1d1 g8f8 d1d4 e5d4 g3g4 e1f3 h2h3 c7c6
630,B,material_resign,94,3.867561,e2e4 d7d5 g2g4 f7f5 g1f3 f5f4 b1a3 c8g4 e1e2 e7e6 d2d4 f8d6 f1g2 d8d7 c1d2 a7a6 e2f1 g8h6 c2c3 g7g6 h1g1 d7f7 d1b1 f7g8 d2c1 b8c6 g2h1 g8f8 a3c2 d6e5 f1g2 f8e7 g2f1 e8d8 f1g2 d8c8 c1d2 a8b8 d2e1 b8a8 e1d2 a8b8 d2e1 c8d8 f3e5 h8g8 h2h3 g8h8 g1f1 d8c8 e1d2 b8a8 d2c1 a8b8 e5c6 e7d8 c1d2 g4d1 d2c1 d8d7 h3h4 h6g8 f1e1 d7e8 h4h5 e8d7 c6e7 g8e7 g2h3 h8g8 e1e2 g8h8 h3h4 h8g8 a2a3 g8h8 e2e1 b8a8 e1e2 c8d8 f2f3 h8g8 h1g2 d1e2 g2h3 d7b5 c1d2 e7c8 d2c1 g8e8 c2b4 b5b4 h4g5 a6a5
631,W,value_resign,112,3.627811,d2d3 a7a6 c2c3 d7d5 c1g5 e7e5 f2f4 d8g5 h2h4 f7f6 b1a3 g7g6 e2e3 f8e7 b2b4 e7d6 h1h2 e8d7 d1c2 d7e8 e1f2 e8e7 f1e2 g5h5 f4f5 e7d8 a1b1 d8e8 b1a1 e8e7 a1b1 e7f8 b1a1 f8e7 a3b5 c8d7 a1b1 d7c8 b1a1 c8d7 e2f3 d7c8 f2g3 c8d7 a1b1 d7e8 b1c1 d6c5 b5a7 e8f7 c1d1 c7c6 d1c1 g8h6 h2h3 h8g8 g1e2 g8h8 c1d1 c5d6 d1e1 g6g5 e1d1 h8g8 d1e1 g8h8 e1b1 e7d8 b1a1 d8e7 a1b1 d6c5 b1c1 e7d8 d3d4 h6f5 g3f2 d8e8 f3e4 e8f8 h4g5 h8g8 e4d3 f8e8 f2e1 g8h8 e1d1 f6g5 h3h4 h8g8 d1e1 c5d6 e1d1 g8f8 d1e1 f8h8 e1d1 e8d8 d1e1 d8e8 d3f5 d6c7 e1d1 f7g8 c2a4 b7b5 d1e1 e5e4 e1d1 e8f8 h4h5 f8e8
632,B,value_resign,14,3.791026,g2g3 g8f6 g1h3 c7c5 d2d4 h7h5 e2e3 h8h6 b1a3 d8c7 c2c3 e7e6 d1c2 c7b6
633,B,material_resign,76,3.743083,e2e3 e7e6 e3e4 f7f6 f2f3 f8a3 e1e2 c7c6 h2h4 b7b5 d2d4 a3c5 c2c3 b5b4 b2b3 g8h6 c1b2 d7d6 d1e1 c5b6 b2c1 d8e7 c1b2 h6f5 e1d2 e8d8 d2e1 d8e8 e2d1 e8d8 e1g3 d8e8 h1h3 e8d8 g1e2 d8e8 b1a3 e8d7 a1b1 h8g8 d1e1 g8f8 a3c2 f8e8 g3h2 e8d8 e1d1 d8e8 d1e1 e8f8 c3c4 b6c7 h2e5 d6d5 c2b4 f8e8 e1d1 a7a6 b2c1 e8d8 c1b2 e7f8 d1c1 f8g8 b1a1 d8e8 a1b1 h7h6 b1a1 e8d8 a1b1 g8f8 g2g4 f6e5 c1d2 c8b7
634,B,material_resign,134,3.904911,g2g4 c7c5 e2e4 f7f6 f2f3 a7a6 h2h3 g8h6 h3h4 h8g8 e1e2 g8h8 b2b3 h8g8 d2d4 b7b5 c1b2 d7d6 a2a4 c8b7 e2e1 d8c8 a4b5 b8c6 b5b6 c6a5 d1e2 g8h8 f3f4 c8d8 f1g2 d8c8 g2f1 c8d8 c2c4 b7c6 e1f2 g7g6 e2e3 d8c7 e3e1 d6d5 e1d2 e8d8 f1e2 g6g5 b6b7 d8e8 b1c3 a8a7 f4g5 e8d8 a1a4 f8g7 e2d3 d8e8 b3b4 e8f8 d2e1 f8e8 e1f1 g7f8 f1e2 e8d8 e2e1 f8g7 e1d1 f6f5 b4c5 g7f8 g5g6 d8d7 d1c2 d7e6 g4f5 h6f5 g1f3 h8g8 c3a2 e6f6 h1g1 g8h8 g1g3 h8g8 b2c1 g8h8 c1f4 c7f4 g3g4 f8g7 c2d2 e7e6 d2b2 g7f8 b2c1 f8g7 f2g1 g7f8 c1b2 f8g7 d3b1 g7f8 g1f1 f8e7 f1e1 f4d6 e1d2 h8g8 b2b4 g8f8 d2e1 h7h5 a4a3 f8e8 f3h2 e8h8 b4d2 h8g8 d2f4 h5g4 f4f2 g8g7 e1d1 c6a4 b1c2 e7d8 d1e2 d6e7 e2e1 e7f8 f2f3 f8c5 e1d1 d8e7
635,W,material_resign,35,3.743744,b2b3 c7c5 d2d4 d7d5 e2e3 c8f5 c2c3 b8c6 e1d2 c6b8 d2e2 b8d7 d1c2 a8b8 f2f3 b8c8 f3f4 g7g6 d4c5 a7a6 c2f5 h7h6 b1d2 d8c7 g1f3 f8g7 e2d3 g7e5 h2h3 c8d8 c3c4 d8a8 f4e5 d7f8 a2a4
636,B,material_resign,78,3.611068,b1a3 g7g6 e2e4 h7h5 h2h4 e7e5 b2b4 f8b4 f2f3 d7d5 a3c4 f7f6 c4d6 d8d6 f1e2 b8d7 h1h2 h8h7 e1f1 e8f8 c2c4 f8g7 g2g3 d6f8 f1g2 f8e8 c1b2 b4a5 h2h3 g7h6 b2c1 h6g7 c1b2 a8b8 b2c1 d5c4 g2f1 g7f8 h3h2 a7a6 a2a4 e8d8 h2h3 h7h8 a1a2 f8g7 d1e1 h8h7 c1b2 a5c3 b2c1 g7f8 f1f2 f8g7 h3h2 g6g5 d2d3 g8h6 c1f4 c3a1 h4g5 h6g8 g3g4 h7h8 h2g2 h8h7 e1d1 h7h8 a4a5 c4d3 d1c2 g7g6 g2g3 d7c5 c2d1 c5e4 f2e1 b7b5
637,W,material_resign,115,3.904422,e2e3 d7d6 d2d3 c8f5 h2h4 d6d5 g1e2 g8h6 f2f3 b7b5 c2c3 b8c6 g2g3 e7e5 e2f4 d8d7 b1a3 h8g8 f1g2 g7g6 c3c4 g8h8 b2b4 f7f6 c1d2 f8b4 h4h5 d7c8 d1e2 a8b8 e2d1 c8b7 d1c2 e8d8 h5g6 b8a8 e1f1 c6d4 d2c3 h8g8 c2f2 d8d7 h1h2 g8g7 g3g4 d7e8 c3b4 a8b8 f1g1 d4e6 a3c2 e8d8 a1c1 d8e8 b4c5 b7a8 f2e2 a7a6 g2f1 a6a5 c5a7 e8f8 e2d2 f8e8 f1g2 e8d8 g2f1 d8c8 a2a4 c8b7 h2h1 b7c8 f1g2 g7g6 d2e1 c8d8 a4b5 a8a7 e1d1 d8c8 d1e1 b8b6 c2a1 c8b8 f4h3 b8c8 e1f1 c8d8 f1e1 d8c8 e1d2 c8d8 d2e1 d8e8 e1f2 e8d8 g2f1 d8d7 f3f4 d7d8 f1g2 d8e8 g4f5 e8d8 f2e1 d8e8 e1d2 e8d8 c1f1 e6c5 d2b2 b6c6 b5c6 d8c8 f1d1
638,W,value_resign,43,3.731468,h2h4 h7h5 h1h2 e7e5 e2e4 d7d5 e1e2 h8h7 g1f3 c8f5 c2c4 b8c6 d2d4 f7f6 b2b3 e8d7 d1e1 h7h8 c4d5 d8e8 c1b2 f8d6 f3g1 c6d4 b2d4 h8h7 b1c3 a7a6 e2d1 e8f8 f2f3 g8e7 a1b1 a8b8 f1e2 f8e8 e1f1 e8d8 f1f2 d7e8 d1c2 d8c8 c3d1
639,W,value_resign,20,3.757384,d2d3 h7h5 f2f3 b7b5 c1g5 c7c5 b1a3 d7d5 c2c3 c8f5 d1c2 b8c6 g2g3 h8h7 a3b5 d8d7 h2h3 a7a6 f1g2 h7h8
640,W,material_resign,129,3.862490,g1h3 h7h5 e2e4 d7d5 h1g1 c8f5 g2g4 h8h7 g4h5 f7f6 c2c4 e7e6 f2f3 b7b6 d1e2 b8c6 f1g2 d8d7 e1f1 a8b8 h3g5 b6b5 d2d4 a7a5 f1e1 c6d8 e1f2 b8c8 g1h1 h7h6 h1g1 d7d6 b1a3 e8e7 g2f1 f5h7 f1g2 c7c5 e2d1 e6e5 d1e2 d6b6 c1d2 e7d6 g1d1 c8a8 g2f1 h7e4 h2h3 d6c7 d2c1 a8b8 d1e1 g8e7 f1g2 b8a8 e1f1 a8c8 e2e1 e4f3 a3b5 b6b5 e1d2 f3e4 f1e1 e7f5 g2f3 f8e7 b2b3 h6g6 e1f1 c5d4 h5g6 e7f8 f3g4 c7c6 d2e2 c6b6 f2g1 d5c4 a2a3 c8b8 a1b1 b8a8 f1e1 f8d6 e1f1 f5h6 c1d2 a8b8 b1c1 b8b7 f1e1 e4f3 e2d1 a5a4 d1c2 f6f5 e1e2 d6e7 e2e5 e7f8 d2c3 f8e7 h3h4 e7f8 c2b1 f8e7 b1a1 f3g2 a1b1 e7f8 b1a1 f8e7 h4h5 b7c7 c1b1 h6g8 g4f5 e7f8 b1b2 f8e7 a1b1 c7c6 c3d4 e7c5 g1g2 d8e6 g2f1
641,W,material_resign,15,3.629978,d2d3 h7h5 h2h4 e7e5 e1d2 d8e7 h1h2 g8h6 f2f3 h8h7 b2b3 e7h4 h2h4 b8c6 f3f4
642,W,material_resign,113,3.819602,f2f3 e7e5 b1a3 b8c6 e2e3 d8h4 e1e2 h7h6 e3e4 a7a6 d2d4 d7d5 a3b5 a8a7 c1d2 f8e7 g2g4 f7f6 d2e1 h8h7 d1d3 e8d8 g1h3 h7h8 h1g1 d8e8 b5d6 e7d6 d3a6 d6e7 g4g5 d5e4 g1h1 e8f8 h1g1 c8d7 a1b1 e7c5 g1h1 c5d4 h1g1 d4c5 b2b4 c5d4 f1g2 f6g5 g2f1 g8e7 a6c4 h8h7 f1g2 d7e8 g1h1 e8f7 g2f1 f8e8 b1a1 b7b5 h1g1 e8d8 g1g4 d8c8 c4d3 a7a6 a1b1 c8b7 f1g2 a6a5 a2a3 h7h8 c2c3 f7b3 d3c2 e7g8 b1c1 b3c4 c2d3 c4f7 d3c2 h8h7 f3e4 c6b8 g2f1 h7h8 f1g2 g8e7 g2h1 h8g8 h1g2 g8h8 g2h1 d4b6 c2d2 h8g8 e2d1 g8h8 c3c4 h8h7 g4g5 e7f5 g5g7 b6e3 d2d4 e3g1 d1e2 f5e3 e1d2 e3d5 d2e3 h4e1 e2e1 h7h8 c1d1
643,B,value_resign,32,3.830552,b2b3 c7c5 g1f3 b8c6 h1g1 d8a5 c1b2 d7d5 a2a4 c6b4 c2c3 c8f5 d2d3 c5c4 b1a3 f7f6 e2e3 h7h6 h2h3 a8b8 d1e2 c4d3 e2d1 h8h7 a3c4 f5c8 a1b1 a5d8 d1c2 g7g6 e1d1 b4a2
